1.4e-08   980200            0           0
3.2e-09  1.9702e+06    8.86119e+06  1.51177e-05
5e-10  2.9602e+06    7.22914e+06  1.5012e-05
2.2e-10  3.9502e+06    6.25803e+06  1.52083e-05
1.1e-10  4.9402e+06    5.59597e+06  1.53032e-05
7e-11  5.9302e+06    5.10755e+06  1.50503e-05
4.6e-11  6.9202e+06    4.72812e+06  1.504e-05
3.7e-11  7.9102e+06    4.42236e+06  1.50877e-05
3.2e-11  8.9002e+06    4.16915e+06  1.50222e-05
2.6e-11  9.8902e+06    3.95498e+06  1.5081e-05
2.3e-11  1.08802e+07    3.77076e+06  1.51723e-05
2.1e-11  1.18702e+07    3.61009e+06  1.51647e-05
1.8e-11  1.28602e+07    3.46835e+06  1.51058e-05
1.7e-11  1.38502e+07    3.3421e+06  1.51805e-05
1.5e-11  1.48402e+07    3.2287e+06  1.50089e-05
1.4e-11  1.58302e+07    3.12611e+06  1.51462e-05
1.3e-11  1.68202e+07    3.03272e+06  1.50577e-05
1.3e-11  1.78102e+07    2.94722e+06  1.53819e-05
1.2e-11  1.88002e+07    2.86857e+06  1.52223e-05
1.1e-11  1.97902e+07    2.7959e+06  1.5135e-05
1.1e-11  2.07802e+07    2.72849e+06  1.53347e-05
9.8e-12  2.17702e+07    2.66573e+06  1.50095e-05
9.5e-12  2.27602e+07    2.60711e+06  1.50341e-05
9.2e-12  2.37502e+07    2.55219e+06  1.50446e-05
8.7e-12  2.47402e+07    2.50061e+06  1.50084e-05
8.5e-12  2.57302e+07    2.45203e+06  1.50432e-05
8.2e-12  2.67202e+07    2.40618e+06  1.50432e-05
8e-12  2.77102e+07    2.3628e+06  1.5057e-05
7.7e-12  2.87002e+07    2.32169e+06  1.50509e-05
7.5e-12  2.96902e+07    2.28266e+06  1.50428e-05
7.3e-12  3.06802e+07    2.24553e+06  1.50265e-05
7.1e-12  3.16702e+07    2.21015e+06  1.50253e-05
7e-12  3.26602e+07    2.1764e+06  1.50591e-05
6.8e-12  3.36502e+07    2.14414e+06  1.50584e-05
6.6e-12  3.46402e+07    2.11328e+06  1.50111e-05
6.5e-12  3.56302e+07    2.08371e+06  1.50288e-05
6.4e-12  3.66202e+07    2.05536e+06  1.50585e-05
6.3e-12  3.76102e+07    2.02812e+06  1.50651e-05
6.2e-12  3.86002e+07    2.00195e+06  1.5068e-05
6e-12  3.95902e+07    1.97676e+06  1.50184e-05
5.9e-12  4.05802e+07    1.9525e+06  1.50123e-05
