
9.7e-09  1.9702e+06    8.86119e+06  1.50002e-05
2.5e-09  2.9602e+06    7.22914e+06  1.50673e-05
1.3e-09  3.9502e+06    6.25803e+06  1.53339e-05
7.4e-10  4.9402e+06    5.59597e+06  1.50583e-05
5.2e-10  5.9302e+06    5.10755e+06  1.50829e-05
3.9e-10  6.9202e+06    4.72812e+06  1.51116e-05
2.9e-10  7.9102e+06    4.42236e+06  1.50675e-05
2.4e-10  8.9002e+06    4.16915e+06  1.5038e-05
2.1e-10  9.8902e+06    3.95498e+06  1.51422e-05
1.8e-10  1.08802e+07    3.77076e+06  1.50638e-05
1.5e-10  1.18702e+07    3.61009e+06  1.50733e-05
1.4e-10  1.28602e+07    3.46835e+06  1.52314e-05
1.1e-10  1.38502e+07    3.3421e+06  1.50264e-05
1.1e-10  1.48402e+07    3.2287e+06  1.54089e-05
8e-11  1.58302e+07    3.12611e+06  1.50156e-05
7.6e-11  1.68202e+07    3.03272e+06  1.5034e-05
7.2e-11  1.78102e+07    2.94722e+06  1.50331e-05
6.8e-11  1.88002e+07    2.86857e+06  1.50054e-05
6.5e-11  1.97902e+07    2.7959e+06  1.50202e-05
5.5e-11  2.07802e+07    2.72849e+06  1.50692e-05
5.3e-11  2.17702e+07    2.66573e+06  1.50546e-05
5.1e-11  2.27602e+07    2.60711e+06  1.5041e-05
4.9e-11  2.37502e+07    2.55219e+06  1.50131e-05
4.8e-11  2.47402e+07    2.50061e+06  1.50634e-05
4e-11  2.57302e+07    2.45203e+06  1.50731e-05
3.9e-11  2.67202e+07    2.40618e+06  1.50749e-05
3.8e-11  2.77102e+07    2.3628e+06  1.50707e-05
3.3e-11  2.87002e+07    2.32169e+06  1.50395e-05
3.3e-11  2.96902e+07    2.28266e+06  1.51362e-05
3.2e-11  3.06802e+07    2.24553e+06  1.50879e-05
3e-11  3.16702e+07    2.21015e+06  1.51142e-05
2.9e-11  3.26602e+07    2.1764e+06  1.50385e-05
2.9e-11  3.36502e+07    2.14414e+06  1.51193e-05
2.6e-11  3.46402e+07    2.11328e+06  1.51142e-05
2.6e-11  3.56302e+07    2.08371e+06  1.5185e-05
2.5e-11  3.66202e+07    2.05536e+06  1.50676e-05
2.2e-11  3.76102e+07    2.02812e+06  1.50034e-05
2.2e-11  3.86002e+07    2.00195e+06  1.50762e-05
2.2e-11  3.95902e+07    1.97676e+06  1.51193e-05
2.2e-11  4.05802e+07    1.9525e+06  1.51765e-05
2.1e-11  4.15702e+07    1.92911e+06  1.50096e-05
2.1e-11  4.25602e+07    1.90654e+06  1.50614e-05
2.1e-11  4.35502e+07    1.88474e+06  1.51119e-05
1.9e-11  4.45402e+07    1.86368e+06  1.50039e-05
1.9e-11  4.55302e+07    1.84331e+06  1.5056e-05
1.9e-11  4.65202e+07    1.82359e+06  1.5097e-05
1.9e-11  4.75102e+07    1.80449e+06  1.51418e-05
1.9e-11  4.85002e+07    1.78598e+06  1.51841e-05
1.9e-11  4.94902e+07    1.76802e+06  1.5226e-05
1.8e-11  5.04802e+07    1.7506e+06  1.50028e-05
1.8e-11  5.14702e+07    1.73368e+06  1.50389e-05
1.6e-11  5.24602e+07    1.71724e+06  1.504e-05
1.6e-11  5.34502e+07    1.70127e+06  1.50821e-05
1.6e-11  5.44402e+07    1.68573e+06  1.51062e-05
1.6e-11  5.54302e+07    1.67061e+06  1.51389e-05
1.6e-11  5.64202e+07    1.65588e+06  1.51711e-05
1.6e-11  5.74102e+07    1.64154e+06  1.52029e-05
1.6e-11  5.84002e+07    1.62757e+06  1.52338e-05
1.6e-11  5.93902e+07    1.61395e+06  1.52638e-05
1.5e-11  6.03802e+07    1.60066e+06  1.5198e-05
1.5e-11  6.13702e+07    1.5877e+06  1.5229e-05
1.5e-11  6.23602e+07    1.57505e+06  1.52596e-05
1.5e-11  6.33502e+07    1.56269e+06  1.52725e-05
