1   7.59599e+27
1.14133   6.69248e+27
1.28266   5.98687e+27
1.42399   5.42114e+27
1.56532   4.95774e+27
1.70665   4.57132e+27
1.84798   4.2442e+27
1.98931   3.9637e+27
2.13064   3.72047e+27
2.27197   3.50752e+27
2.4133   3.31946e+27
2.55463   3.15213e+27
2.69595   3.00223e+27
2.83728   2.86713e+27
2.97861   2.74469e+27
3.11994   2.63319e+27
3.26127   2.53118e+27
3.4026   2.43746e+27
3.54393   2.35103e+27
3.68526   2.27105e+27
3.82659   2.19678e+27
3.96792   2.12762e+27
4.10925   2.06302e+27
4.25058   2.00253e+27
4.39191   1.94575e+27
4.53324   1.89233e+27
4.67457   1.84194e+27
4.8159   1.79434e+27
4.95723   1.74926e+27
5.09856   1.7065e+27
5.23989   1.66587e+27
5.38122   1.62719e+27
5.52255   1.59032e+27
5.66388   1.55511e+27
5.8052   1.52144e+27
5.94653   1.4892e+27
6.08786   1.45828e+27
6.22919   1.4286e+27
6.37052   1.40006e+27
6.51185   1.37259e+27
6.65318   1.34612e+27
6.79451   1.32058e+27
6.93584   1.29591e+27
7.07717   1.27207e+27
7.2185   1.24899e+27
7.35983   1.22663e+27
7.50116   1.20496e+27
7.64249   1.18392e+27
7.78382   1.16348e+27
7.92515   1.14361e+27
8.06648   1.12428e+27
8.20781   1.10545e+27
8.34914   1.0871e+27
8.49047   1.06921e+27
8.6318   1.05174e+27
8.77313   1.03468e+27
8.91446   1.01801e+27
9.05578   1.0017e+27
9.19711   9.85743e+26
9.33844   9.70117e+26
9.47977   9.54806e+26
9.6211   9.39796e+26
9.76243   9.25074e+26
9.90376   9.10626e+26
10.0451   8.96441e+26
10.1864   8.82506e+26
10.3278   8.68812e+26
10.4691   8.55349e+26
10.6104   8.42106e+26
10.7517   8.29077e+26
10.8931   8.16252e+26
11.0344   8.03624e+26
11.1757   7.91186e+26
11.3171   7.78932e+26
11.4584   7.66855e+26
11.5997   7.5495e+26
11.741   7.43211e+26
11.8824   7.31634e+26
12.0237   7.20213e+26
12.165   7.08946e+26
12.3064   6.97827e+26
12.4477   6.86852e+26
12.589   6.7602e+26
12.7304   6.65326e+26
12.8717   6.54768e+26
13.013   6.44342e+26
13.1543   6.33041e+26
13.2957   6.19571e+26
13.437   6.06385e+26
13.5783   5.93476e+26
13.7197   5.80837e+26
13.861   5.68459e+26
14.0023   5.56337e+26
14.1436   5.44465e+26
14.285   5.32836e+26
14.4263   5.21445e+26
14.5676   5.10286e+26
14.709   4.99353e+26
14.8503   4.88643e+26
14.9916   4.78149e+26
15.133   4.67868e+26
15.2743   4.57795e+26
15.4156   4.47925e+26
15.5569   4.38255e+26
15.6983   4.28781e+26
15.8396   4.19498e+26
15.9809   4.10403e+26
16.1223   4.01493e+26
16.2636   3.92764e+26
16.4049   3.84212e+26
16.5463   3.75834e+26
16.6876   3.67628e+26
16.8289   3.5959e+26
16.9702   3.51716e+26
17.1116   3.44005e+26
17.2529   3.36452e+26
17.3942   3.29056e+26
17.5356   3.21813e+26
17.6769   3.14721e+26
17.8182   3.07777e+26
17.9595   3.00979e+26
18.1009   2.94323e+26
18.2422   2.87808e+26
18.3835   2.8143e+26
18.5249   2.75187e+26
18.6662   2.69078e+26
