1   5.24286e+17
1.02158   4.97429e+17
1.04362   4.70702e+17
1.06614   4.46198e+17
1.08915   4.23105e+17
1.11265   4.01393e+17
1.13666   3.80824e+17
1.16119   3.61404e+17
1.18625   3.43114e+17
1.21184   3.25738e+17
1.23799   3.09299e+17
1.26471   2.93819e+17
1.292   2.79035e+17
1.31988   2.65043e+17
1.34836   2.51769e+17
1.37746   2.39229e+17
1.40718   2.27251e+17
1.43754   2.15878e+17
1.46857   2.0524e+17
1.50026   1.94835e+17
1.53263   1.85045e+17
1.5657   1.75734e+17
1.59949   1.6702e+17
1.634   1.58473e+17
1.66926   1.50426e+17
1.70528   1.42765e+17
1.74208   1.35465e+17
1.77967   1.28551e+17
1.81807   1.21912e+17
1.85731   1.1559e+17
1.89739   1.09564e+17
1.93833   1.03884e+17
1.98015   9.83762e+16
2.02288   9.31516e+16
2.06654   8.81755e+16
2.11113   8.34322e+16
2.15668   7.89663e+16
2.20322   7.46356e+16
2.25077   7.0534e+16
2.29933   6.66284e+16
2.34895   6.29153e+16
2.39964   5.93803e+16
2.45142   5.60477e+16
2.50432   5.28498e+16
2.55836   4.98217e+16
2.61356   4.69457e+16
2.66996   4.4226e+16
2.72758   4.16466e+16
2.78643   3.92317e+16
2.84656   3.69261e+16
2.90799   3.47611e+16
2.97074   3.27196e+16
3.03484   3.08082e+16
3.10033   2.90133e+16
3.16723   2.73409e+16
3.23558   2.57891e+16
3.3054   2.4341e+16
3.37672   2.29987e+16
3.44959   2.17652e+16
3.52403   2.06308e+16
3.60007   1.95974e+16
3.67776   1.86564e+16
3.75712   1.7817e+16
3.83819   1.70482e+16
3.92101   1.63643e+16
4.00562   1.57553e+16
4.09206   1.52147e+16
4.18036   1.47367e+16
4.27057   1.4312e+16
4.36272   1.39354e+16
4.45686   1.35958e+16
4.55304   1.32959e+16
4.65129   1.30016e+16
4.75166   1.27194e+16
4.85419   1.24463e+16
4.95894   1.21816e+16
5.06595   1.19251e+16
5.17526   1.16764e+16
5.28694   1.14352e+16
5.40102   1.12013e+16
5.51757   1.09744e+16
5.63663   1.07543e+16
5.75827   1.05459e+16
5.88252   1.03366e+16
6.00946   1.01354e+16
6.13914   9.94006e+15
6.27161   9.75046e+15
6.40694   9.56631e+15
6.5452   9.38743e+15
6.68643   9.21363e+15
6.83072   9.04473e+15
6.97812   8.88056e+15
7.1287   8.72096e+15
7.28253   8.56577e+15
7.43967   8.41485e+15
7.60021   8.26805e+15
7.76421   8.12872e+15
7.93176   7.98873e+15
8.10291   7.85354e+15
8.27777   7.72203e+15
8.45639   7.594e+15
8.63887   7.46933e+15
8.82528   7.34789e+15
9.01572   7.22959e+15
9.21027   7.1143e+15
9.40902   7.00195e+15
9.61205   6.89242e+15
9.81947   6.78563e+15
10.0314   6.68148e+15
10.2478   6.5799e+15
10.469   6.48079e+15
10.6949   6.38408e+15
10.9256   6.28969e+15
11.1614   6.19755e+15
11.4023   6.10758e+15
11.6483   6.01972e+15
11.8997   5.9356e+15
12.1564   5.85181e+15
12.4188   5.77004e+15
12.6867   5.69013e+15
12.9605   5.61201e+15
13.2402   5.53562e+15
13.5259   5.46091e+15
13.8178   5.38783e+15
14.1159   5.31633e+15
14.4205   5.24637e+15
14.7317   5.17791e+15
15.0496   5.11089e+15
15.3743   5.04529e+15
15.7061   4.98106e+15
16.045   4.91817e+15
16.3913   4.85659e+15
16.745   4.79627e+15
17.1063   4.73719e+15
17.4754   4.67932e+15
17.8525   4.62264e+15
18.2378   4.56711e+15
18.6313   4.51271e+15
19.0333   4.45942e+15
19.4441   4.40723e+15
19.8636   4.3561e+15
20.2923   4.3628e+15
20.7302   4.60628e+15
21.1775   4.84782e+15
21.6345   5.08462e+15
22.1013   5.31383e+15
22.5782   5.53269e+15
23.0654   5.73871e+15
23.5632   5.92979e+15
24.0716   6.10457e+15
24.5911   6.26014e+15
25.1217   6.39636e+15
25.6638   6.51276e+15
26.2176   6.60935e+15
26.7833   6.68656e+15
27.3613   6.74514e+15
27.9517   6.78614e+15
28.5549   6.81079e+15
29.1711   6.82049e+15
29.8005   6.81672e+15
30.4436   6.80102e+15
31.1005   6.77489e+15
31.7716   6.73985e+15
32.4572   6.69736e+15
33.1576   6.64885e+15
33.8731   6.59576e+15
34.6041   6.5396e+15
35.3508   6.48221e+15
36.1136   6.42614e+15
36.8929   6.37555e+15
37.689   6.3382e+15
38.5023   6.32955e+15
39.3331   6.38179e+15
40.1819   6.56346e+15
41.0489   6.90993e+15
41.9347   7.23892e+15
42.8396   7.54816e+15
43.764   7.83652e+15
44.7084   8.10403e+15
45.6732   8.35177e+15
46.6587   8.58182e+15
47.6656   8.79711e+15
48.6941   9.00142e+15
49.7449   9.19927e+15
50.8183   9.39594e+15
51.9149   9.59745e+15
53.0352   9.81068e+15
54.1796   1.00431e+16
55.3487   1.0304e+16
56.5431   1.06003e+16
57.7632   1.09493e+16
59.0097   1.1338e+16
60.283   1.18436e+16
61.5839   1.22578e+16
62.9128   1.24287e+16
64.2703   1.23493e+16
65.6572   1.17151e+16
67.074   1.03671e+16
68.5214   1.0034e+16
70   0
