1   3.54413e+22
1.09548   3.18654e+22
1.19095   2.89245e+22
1.28643   2.64645e+22
1.38191   2.43759e+22
1.47739   2.25794e+22
1.57286   2.1016e+22
1.66834   1.96413e+22
1.76382   1.8421e+22
1.8593   1.73286e+22
1.95477   1.63428e+22
2.05025   1.5447e+22
2.14573   1.46276e+22
2.24121   1.38735e+22
2.33668   1.31758e+22
2.43216   1.25268e+22
2.52764   1.19205e+22
2.62312   1.11712e+22
2.71859   1.04555e+22
2.81407   9.79586e+21
2.90955   9.18581e+21
3.00503   8.61997e+21
3.1005   8.09377e+21
3.19598   7.6033e+21
3.29146   7.14522e+21
3.38693   6.71666e+21
3.48241   6.31513e+21
3.57789   5.93846e+21
3.67337   5.58476e+21
3.76884   5.25237e+21
3.86432   4.93981e+21
3.9598   4.64576e+21
4.05528   4.36904e+21
4.15075   4.10858e+21
4.24623   3.86341e+21
4.34171   3.63263e+21
4.43719   3.41543e+21
4.53266   3.21102e+21
4.62814   3.0187e+21
4.72362   2.8378e+21
4.8191   2.66768e+21
4.91457   2.50775e+21
5.01005   2.35744e+21
5.10553   2.21621e+21
5.20101   2.08355e+21
5.29648   1.95897e+21
5.39196   1.84202e+21
5.48744   1.73225e+21
5.58291   1.62924e+21
5.67839   1.5326e+21
5.77387   1.44194e+21
5.86935   1.35691e+21
5.96482   1.27717e+21
6.0603   1.20239e+21
6.15578   1.13228e+21
6.25126   1.06653e+21
6.34673   1.00488e+21
6.44221   9.47068e+20
6.53769   8.92855e+20
6.63317   8.42013e+20
6.72864   7.94326e+20
6.82412   7.49592e+20
6.9196   7.07622e+20
7.01508   6.68239e+20
7.11055   6.31276e+20
7.20603   5.96577e+20
7.30151   5.63996e+20
7.39698   5.33396e+20
7.49246   5.0465e+20
7.58794   4.77637e+20
7.68342   4.52245e+20
7.77889   4.28372e+20
7.87437   4.05918e+20
7.96985   3.84793e+20
8.06533   3.64911e+20
8.1608   3.46194e+20
8.25628   3.28567e+20
8.35176   3.1196e+20
8.44724   2.9631e+20
8.54271   2.81556e+20
8.63819   2.67641e+20
8.73367   2.54513e+20
8.82915   2.42124e+20
8.92462   2.30426e+20
9.0201   2.19378e+20
9.11558   2.08939e+20
9.21106   1.99073e+20
9.30653   0
9.40201   0
9.49749   0
9.59296   0
9.68844   0
9.78392   0
9.8794   0
9.97487   0
10.0704   0
10.1658   0
10.2613   0
10.3568   0
10.4523   0
10.5477   0
10.6432   0
10.7387   0
10.8342   0
10.9296   0
11.0251   0
11.1206   0
11.2161   0
11.3116   0
11.407   0
11.5025   0
11.598   0
11.6935   0
11.7889   0
11.8844   0
11.9799   0
12.0754   0
12.1709   0
12.2663   0
12.3618   0
12.4573   0
12.5528   0
12.6482   0
12.7437   0
12.8392   0
12.9347   0
13.0302   0
13.1256   0
13.2211   0
13.3166   0
13.4121   0
13.5075   0
13.603   0
13.6985   0
13.794   0
13.8894   0
13.9849   0
14.0804   0
14.1759   0
14.2714   0
14.3668   0
14.4623   0
14.5578   0
14.6533   0
14.7487   0
14.8442   0
14.9397   0
15.0352   0
15.1307   0
15.2261   0
15.3216   0
15.4171   0
15.5126   0
15.608   0
15.7035   0
15.799   0
15.8945   0
15.9899   0
16.0854   0
16.1809   0
16.2764   0
16.3719   0
16.4673   0
16.5628   0
16.6583   0
16.7538   0
16.8492   0
16.9447   0
17.0402   0
17.1357   0
17.2312   0
17.3266   0
17.4221   0
17.5176   0
17.6131   0
17.7085   0
17.804   0
17.8995   0
17.995   0
18.0905   0
18.1859   0
18.2814   0
18.3769   0
18.4724   0
18.5678   0
18.6633   0
18.7588   0
18.8543   0
18.9497   0
19.0452   0
19.1407   0
19.2362   0
19.3317   0
19.4271   0
19.5226   0
19.6181   0
19.7136   0
19.809   0
19.9045   0
20   0
