4.8     2.15551e+24     4.61686e+24     6.07936e+24     6.70391e+24     6.90377e+24     6.95445e+24     6.96523e+24     6.96523e+24     0
4.9     2.149e+24     4.57234e+24     5.9949e+24     6.57102e+24     6.75105e+24     6.7967e+24     6.80648e+24     6.80648e+24     0
5     2.14283e+24     4.52957e+24     5.914e+24     6.49012e+24     6.67014e+24     6.71399e+24     6.72323e+24     6.72323e+24     0
5.1     2.13699e+24     4.48845e+24     5.83643e+24     6.36936e+24     6.52977e+24     6.56953e+24     6.57804e+24     6.57804e+24     0
5.2     2.13146e+24     4.44887e+24     5.762e+24     6.29493e+24     6.45533e+24     6.49399e+24     6.50198e+24     6.50198e+24     0
5.3     2.12621e+24     4.41075e+24     5.6905e+24     6.18475e+24     6.33032e+24     6.36549e+24     6.37277e+24     6.37277e+24     0
5.4     2.12123e+24     4.37401e+24     5.62178e+24     6.11603e+24     6.2616e+24     6.29572e+24     6.30256e+24     6.30256e+24     0
5.5     2.11651e+24     4.33858e+24     5.55567e+24     6.01513e+24     6.14856e+24     6.18019e+24     6.1865e+24     6.1865e+24     0
5.6     2.11203e+24     4.30438e+24     5.49203e+24     5.95148e+24     6.08492e+24     6.11523e+24     6.12118e+24     6.12118e+24     0
5.7     2.10779e+24     4.27135e+24     5.43072e+24     5.85875e+24     5.97986e+24     6.00784e+24     6.01333e+24     6.01333e+24     0
5.8     2.10376e+24     4.23943e+24     5.37161e+24     5.79964e+24     5.92075e+24     5.9479e+24     5.95307e+24     5.95307e+24     0
5.9     2.09994e+24     4.20857e+24     5.31458e+24     5.71414e+24     5.8251e+24     5.85035e+24     5.85523e+24     5.85523e+24     0
6     2.09632e+24     4.17871e+24     5.25953e+24     5.65909e+24     5.77005e+24     5.79445e+24     5.79904e+24     5.79904e+24     0
6.1     2.09289e+24     4.14981e+24     5.20636e+24     5.58002e+24     5.68088e+24     5.70326e+24     5.70752e+24     5.70752e+24     0
6.2     2.08963e+24     4.12182e+24     5.15497e+24     5.52864e+24     5.62949e+24     5.65102e+24     5.65502e+24     5.65502e+24     0
6.3     2.08655e+24     4.09469e+24     5.10528e+24     5.45532e+24     5.54849e+24     5.56863e+24     5.57235e+24     5.57235e+24     0
6.4     2.08363e+24     4.0684e+24     5.0572e+24     5.40724e+24     5.50041e+24     5.51966e+24     5.52314e+24     5.52314e+24     0
6.5     2.08087e+24     4.04289e+24     5.01066e+24     5.33909e+24     5.42495e+24     5.44306e+24     5.44629e+24     5.44629e+24     0
6.6     2.07826e+24     4.01815e+24     4.96558e+24     5.29401e+24     5.37987e+24     5.39755e+24     5.40061e+24     5.40061e+24     0
6.7     2.07579e+24     3.99412e+24     4.92189e+24     5.23052e+24     5.31023e+24     5.32687e+24     5.32977e+24     5.32977e+24     0
6.8     2.07346e+24     3.97079e+24     4.87954e+24     5.18817e+24     5.26788e+24     5.28404e+24     5.2868e+24     5.2868e+24     0
6.9     2.07127e+24     3.94813e+24     4.83847e+24     5.12887e+24     5.20125e+24     5.21617e+24     5.21879e+24     5.21879e+24     0
7     2.0692e+24     3.9261e+24     4.79862e+24     5.08902e+24     5.1614e+24     5.17549e+24     5.1779e+24     5.1779e+24     0
7.1     2.06726e+24     3.90469e+24     4.75993e+24     5.03354e+24     5.09949e+24     5.11261e+24     5.11488e+24     5.11488e+24     0
7.2     2.06544e+24     3.88387e+24     4.72236e+24     4.99597e+24     5.06192e+24     5.07465e+24     5.07679e+24     5.07679e+24     0
7.3     2.06373e+24     3.86361e+24     4.68586e+24     4.94396e+24     5.00557e+24     5.01766e+24     5.01968e+24     5.01968e+24     0
7.4     2.06213e+24     3.84389e+24     4.65039e+24     4.90849e+24     4.9701e+24     4.98193e+24     4.98387e+24     4.98387e+24     0
7.5     2.06064e+24     3.8247e+24     4.61591e+24     4.85964e+24     4.91714e+24     4.92835e+24     4.93017e+24     4.93017e+24     0
7.6     2.05925e+24     3.80601e+24     4.58237e+24     4.82611e+24     4.88361e+24     4.89463e+24     4.89638e+24     4.89638e+24     0
7.7     2.05796e+24     3.78781e+24     4.54974e+24     4.78016e+24     4.83434e+24     4.84485e+24     4.84653e+24     4.84653e+24     0
7.8     2.05678e+24     3.77008e+24     4.51799e+24     4.74841e+24     4.80259e+24     4.81236e+24     4.8139e+24     4.8139e+24     0
7.9     2.05568e+24     3.7528e+24     4.48708e+24     4.70513e+24     4.75455e+24     4.76381e+24     4.76528e+24     4.76528e+24     0
8     2.05468e+24     3.73596e+24     4.45698e+24     4.67503e+24     4.72445e+24     4.73324e+24     4.73459e+24     4.73459e+24     0
8.1     2.05377e+24     3.71954e+24     4.42767e+24     4.63419e+24     4.68101e+24     4.68956e+24     4.69083e+24     4.69083e+24     0
8.2     2.05295e+24     3.70353e+24     4.3991e+24     4.60563e+24     4.65244e+24     4.66075e+24     4.66198e+24     4.66198e+24     0
8.3     2.05221e+24     3.68792e+24     4.37126e+24     4.56705e+24     4.61148e+24     4.61954e+24     4.62071e+24     4.62071e+24     0
8.4     2.05156e+24     3.67269e+24     4.34413e+24     4.53992e+24     4.58434e+24     4.5922e+24     4.59332e+24     4.59332e+24     0
8.5     2.05099e+24     3.65783e+24     4.31766e+24     4.50343e+24     4.54413e+24     4.55137e+24     4.55242e+24     4.55242e+24     0
8.6     2.05049e+24     3.64332e+24     4.29186e+24     4.47762e+24     4.51832e+24     4.52532e+24     4.52632e+24     4.52632e+24     0
8.7     2.05008e+24     3.62917e+24     4.26668e+24     4.44306e+24     4.47929e+24     4.48555e+24     4.48651e+24     4.48651e+24     0
8.8     2.04974e+24     3.61535e+24     4.24211e+24     4.4185e+24     4.45472e+24     4.46079e+24     4.4617e+24     4.4617e+24     0
8.9     2.04947e+24     3.60186e+24     4.21814e+24     4.38574e+24     4.42035e+24     4.4263e+24     4.42715e+24     4.42715e+24     0
