7.90783 -inf -inf -inf
7.90783 -inf -inf -inf
7.75841 -inf -inf -inf
7.67072 -inf -inf -inf
7.60844 -inf -inf -inf
7.56009 -inf -inf -inf
7.52057 -inf -inf -inf
7.48715 -inf -inf -inf
7.4582 -inf -inf -inf
7.43265 -inf -inf -inf
7.4098 -inf -inf -inf
7.38912 -inf -inf -inf
7.37024 -inf -inf -inf
7.35287 -inf -inf -inf
7.33679 -inf -inf -inf
7.32182 -inf -inf -inf
7.30782 -inf -inf -inf
7.29466 -inf -inf -inf
7.28226 -inf -inf -inf
7.27052 -inf -inf -inf
7.25939 -inf -inf -inf
7.2488 -inf -inf -inf
7.2387 -inf -inf -inf
7.22905 -inf -inf -inf
7.21982 -inf -inf -inf
7.21096 -inf -inf -inf
7.20244 -inf -inf -inf
7.19425 -inf -inf -inf
7.18636 -inf -inf -inf
7.17874 -inf -inf -inf
7.17138 -inf -inf -inf
7.16426 -inf -inf -inf
7.15737 -inf -inf -inf
7.15069 -inf -inf -inf
7.14421 -inf -inf -inf
7.13792 -inf -inf -inf
7.1318 -inf -inf -inf
7.12585 -inf -inf -inf
7.12006 -inf -inf -inf
7.11443 -inf -inf -inf
7.10893 -inf -inf -inf
7.10357 -inf -inf -inf
7.09834 -inf -inf -inf
7.09323 -inf -inf -inf
7.08824 -inf -inf -inf
7.08336 -inf -inf -inf
7.07859 -inf -inf -inf
7.07392 -inf -inf -inf
7.06935 -inf -inf -inf
7.06487 -inf -inf -inf
7.06049 -inf -inf -inf
7.05619 -inf -inf -inf
7.05197 -inf -inf -inf
7.04783 -inf -inf -inf
7.04378 -inf -inf -inf
7.03979 -inf -inf -inf
7.03588 -inf -inf -inf
7.03204 -inf -inf -inf
7.02826 -inf -inf -inf
7.02455 -inf -inf -inf
7.0209 -inf -inf -inf
7.01731 -inf -inf -inf
7.01378 -inf -inf -inf
7.01031 -inf -inf -inf
7.00689 -inf -inf -inf
7.00352 -inf -inf -inf
7.00021 -inf -inf -inf
6.99694 -inf -inf -inf
6.99373 -inf -inf -inf
6.99056 -inf -inf -inf
6.98743 -inf -inf -inf
6.98435 -inf -inf -inf
6.98132 -inf -inf -inf
6.97832 -inf -inf -inf
6.97537 -inf -inf -inf
6.97245 -inf -inf -inf
6.96958 -inf -inf -inf
6.96674 -inf 10.5574 -inf
6.96394 -inf 10.7606 -inf
6.96117 -inf 10.9612 -inf
6.95844 -inf 11.1593 -inf
6.95574 -inf 11.3549 -inf
6.95308 -inf 11.5482 -inf
6.95045 -inf 11.739 -inf
6.94785 -inf 11.9276 -inf
6.94528 -inf 12.114 -inf
6.94274 -inf 12.2982 -inf
6.94023 -inf 12.4803 -inf
6.93775 -inf 12.6602 -inf
6.93529 -inf 12.851 -inf
6.93287 -inf 12.9281 -inf
6.93047 -inf 13.0044 -inf
6.9281 -inf 13.0799 -inf
6.92575 -inf 13.1545 -inf
6.92343 -inf 13.2284 -inf
6.92113 -inf 13.3014 -inf
6.91886 -inf 13.3737 -inf
6.91661 -inf 13.4453 -inf
6.91438 -inf 13.5069 -inf
6.91217 -inf 13.5551 -inf
6.75841 -inf 15.4622 -inf
6.67072 -inf 16.1052 -inf
6.60844 -inf 16.4998 -inf
6.56009 -inf 16.7783 -inf
6.52057 -inf 16.9909 -inf
6.48715 -inf 17.1611 -inf
6.4582 -inf 17.3022 -inf
6.43265 -inf 17.4219 -inf
6.40979 -inf 17.5253 -inf
6.38912 14.8414 17.6161 14.8414
6.37024 15.5703 17.6968 15.5703
6.35287 15.9504 17.769 15.9504
6.33679 16.1932 17.8342 16.1932
6.32182 16.3672 17.8936 16.3672
6.30782 16.5003 17.9478 16.5003
6.29466 16.6072 17.9978 16.6072
6.28226 16.6958 18.0439 16.6958
6.27052 16.7716 18.0868 16.7716
6.25939 16.8379 18.1266 16.8379
6.2488 16.8972 18.1638 16.8972
6.2387 16.9512 18.1987 16.9511
6.22905 17.0014 18.2315 17.0014
6.21982 17.0488 18.2624 17.0488
6.21096 17.0939 18.2916 17.0938
6.20244 17.1366 18.3192 17.1366
6.19425 17.1774 18.3453 17.1774
6.18636 17.2164 18.3701 17.2164
6.17874 17.2536 18.3937 17.2535
6.17138 17.2891 18.4161 17.289
6.16426 17.3231 18.4375 17.3231
6.15737 17.3558 18.4579 17.3558
6.15069 17.3871 18.4774 17.387
6.14421 17.4171 18.496 17.417
6.13792 17.4459 18.5139 17.4459
6.1318 17.4736 18.531 17.4735
6.12585 17.5003 18.5474 17.5002
6.12006 17.5259 18.5631 17.5258
6.11443 17.5507 18.5782 17.5506
6.10893 17.5745 18.5927 17.5745
6.10357 17.5975 18.6067 17.5974
6.09834 17.6196 18.6202 17.6195
6.09323 17.6411 18.6332 17.641
6.08824 17.662 18.6459 17.6619
6.08336 17.6812 18.6573 17.6811
6.07859 17.7006 18.669 17.7005
6.07392 17.7197 18.6805 17.7196
6.06935 17.7383 18.6918 17.7382
6.06487 17.7538 18.7009 17.7537
6.06048 17.7704 18.7109 17.7703
6.05619 17.7867 18.7206 17.7866
6.05197 17.8026 18.7301 17.8025
6.04783 17.8182 18.7395 17.8181
6.04378 17.8336 18.7487 17.8335
6.03979 17.8492 18.758 17.8491
6.03588 17.8626 18.7659 17.8625
6.03204 17.8757 18.7737 17.8756
6.02826 17.8886 18.7813 17.8884
6.02455 17.9012 18.7888 17.9011
6.0209 17.9137 18.7962 17.9135
6.01731 17.9259 18.8034 17.9257
6.01378 17.9379 18.8106 17.9378
6.01031 17.9498 18.8176 17.9496
6.00689 17.9613 18.8244 17.9611
6.00352 17.9715 18.8305 17.9713
6.00021 17.9817 18.8365 17.9815
5.99694 17.9916 18.8425 17.9914
5.99373 18.0015 18.8483 18.0013
5.99056 18.0111 18.8541 18.0109
5.98743 18.0207 18.8598 18.0205
5.98435 18.0301 18.8653 18.0299
5.98132 18.0396 18.871 18.0394
5.97832 18.0479 18.8759 18.0477
5.97537 18.056 18.8808 18.0558
5.97245 18.0641 18.8856 18.0638
5.96958 18.072 18.8903 18.0717
5.96674 18.0798 18.8949 18.0795
5.96394 18.0875 18.8995 18.0872
5.96117 18.0951 18.9041 18.0948
5.95844 18.1027 18.9086 18.1023
5.95574 18.1099 18.9129 18.1095
5.95308 18.1164 18.9168 18.116
5.95045 18.1229 18.9208 18.1224
5.94785 18.1292 18.9246 18.1288
5.94528 18.1355 18.9285 18.1351
5.94274 18.1417 18.9322 18.1413
5.94023 18.1479 18.936 18.1474
5.93775 18.1539 18.9397 18.1535
5.93529 18.1601 18.9434 18.1596
5.93287 18.1654 18.9467 18.1649
5.93047 18.1706 18.9499 18.1701
5.9281 18.1758 18.9531 18.1752
5.92575 18.1809 18.9563 18.1803
5.92343 18.186 18.9594 18.1854
5.92113 18.191 18.9625 18.1903
5.91886 18.1959 18.9656 18.1953
5.91661 18.2009 18.9686 18.2002
5.91438 18.2055 18.9715 18.2048
5.91217 18.2098 18.974 18.2091
5.90999 18.2141 18.9765 18.2133
5.90783 18.2182 18.979 18.2175
5.7584 18.3921 19.1162 18.3868
5.67072 18.4367 19.1935 18.4233
5.60844 18.4797 19.2584 18.4575
5.56009 18.5303 19.3284 18.4999
5.52057 18.5849 19.3965 18.5477
5.48715 18.6406 19.4618 18.5977
5.45819 18.6956 19.5239 18.648
5.43265 18.7484 19.5859 18.6971
5.40979 18.7988 19.6378 18.7445
5.38912 18.8469 19.6882 18.7899
5.37024 18.8926 19.7375 18.8335
5.35287 18.9359 19.7843 18.875
5.33679 18.9771 19.8286 18.9147
5.32182 19.0163 19.8709 18.9525
5.30782 19.0535 19.911 18.9887
5.29466 19.089 19.9495 19.0232
5.28225 19.123 19.9862 19.0563
5.27052 19.1554 20.0214 19.0879
5.25939 19.1863 20.0552 19.1183
5.2488 19.216 20.0876 19.1475
5.2387 19.2446 20.1189 19.1755
5.22905 19.272 20.1488 19.2025
5.21981 19.2984 20.1779 19.2285
5.21095 19.2398 20.206 19.153
5.20244 19.2644 20.233 19.1773
5.19425 19.2886 20.2593 19.2012
5.18635 19.1448 20.2848 19.0092
5.17874 19.1672 20.312 19.0313
5.17138 19.1895 20.3361 19.0536
5.16426 19.2116 20.3596 19.0758
5.15737 19.2295 20.3823 19.0975
5.15069 19.2295 20.4045 19.1186
5.14421 19.2295 20.4261 19.139
5.13791 19.2295 20.4472 19.1589
5.1318 19.2295 20.4677 19.1781
5.12585 19.2295 20.4876 19.1969
5.12006 19.2295 20.5041 19.2151
5.11442 19.2295 20.5231 19.2328
