7.1     0     1.64294e+24     5.04242e+24     8.57489e+24     1.10349e+25     1.23918e+25     1.30153e+25     1.32578e+25
7.2     0     1.65097e+24     5.04005e+24     8.54212e+24     1.10349e+25     1.24032e+25     1.30226e+25     1.32613e+25
7.3     0     1.65891e+24     5.03785e+24     8.51036e+24     1.09112e+25     1.22332e+25     1.28405e+25     1.30743e+25
7.4     0     1.66676e+24     5.03582e+24     8.47958e+24     1.09112e+25     1.2244e+25     1.28475e+25     1.30772e+25
7.5     0     1.67453e+24     5.03394e+24     8.44972e+24     1.07947e+25     1.20842e+25     1.26767e+25     1.29006e+25
7.6     0     1.68221e+24     5.03221e+24     8.42074e+24     1.07947e+25     1.20946e+25     1.26833e+25     1.29038e+25
7.7     0     1.68981e+24     5.03061e+24     8.39261e+24     1.06847e+25     1.19441e+25     1.25227e+25     1.27387e+25
7.8     0     1.69732e+24     5.02913e+24     8.36529e+24     1.06847e+25     1.19539e+25     1.25292e+25     1.27422e+25
7.9     0     1.70476e+24     5.02777e+24     8.33872e+24     1.05806e+25     1.18118e+25     1.2378e+25     1.2587e+25
8     0     1.71211e+24     5.02652e+24     8.3129e+24     1.05806e+25     1.18212e+25     1.23843e+25     1.25879e+25
8.1     0     1.71938e+24     5.02537e+24     8.28777e+24     1.0482e+25     1.16953e+25     1.2251e+25     1.24515e+25
8.2     0     1.72657e+24     5.02432e+24     8.26332e+24     1.0482e+25     1.17044e+25     1.22083e+25     1.2396e+25
8.3     0     1.73368e+24     5.02335e+24     8.23951e+24     1.03884e+25     1.15304e+25     1.20127e+25     1.21955e+25
8.4     0     1.74071e+24     5.02247e+24     8.21631e+24     1.03884e+25     1.15387e+25     1.20186e+25     1.2199e+25
8.5     0     1.74766e+24     5.02166e+24     8.1937e+24     1.02994e+25     1.14111e+25     1.18744e+25     1.20508e+25
8.6     0     1.75453e+24     5.02092e+24     8.17166e+24     1.02994e+25     1.14189e+25     1.18801e+25     1.20491e+25
8.7     0     1.76133e+24     5.02025e+24     8.15015e+24     1.02147e+25     1.12636e+25     1.17109e+25     1.18766e+25
8.8     0     1.76805e+24     5.01964e+24     8.12917e+24     1.02147e+25     1.12708e+25     1.17161e+25     1.18794e+25
8.9     0     1.77469e+24     5.01908e+24     8.10868e+24     1.0134e+25     1.11654e+25     1.16055e+25     1.17666e+25
9     0     1.78125e+24     5.01858e+24     8.08867e+24     1.0134e+25     1.11724e+25     1.16053e+25     1.1764e+25
9.1     0     1.78774e+24     5.01813e+24     8.06912e+24     1.0057e+25     1.10705e+25     1.14983e+25     1.16523e+25
9.2     0     1.79415e+24     5.01771e+24     8.05001e+24     1.0057e+25     1.10772e+25     1.15033e+25     1.16547e+25
9.3     0     1.80049e+24     5.01734e+24     8.03133e+24     9.98331e+24     1.09834e+25     1.14026e+25     1.1552e+25
9.4     0     1.80675e+24     5.01701e+24     8.01305e+24     9.98331e+24     1.09898e+25     1.14075e+25     1.15547e+25
9.5     0     1.81294e+24     5.0167e+24     7.99516e+24     9.91282e+24     1.08984e+25     1.13118e+25     1.14565e+25
9.6     0     1.81906e+24     5.01643e+24     7.97765e+24     9.91282e+24     1.09046e+25     1.13117e+25     1.14543e+25
9.7     0     1.8251e+24     5.01618e+24     7.9605e+24     9.84527e+24     1.08187e+25     1.12219e+25     1.13608e+25
9.8     0     1.83107e+24     5.01596e+24     7.9437e+24     9.84527e+24     1.08247e+25     1.12264e+25     1.13642e+25
9.9     0     1.83697e+24     5.01576e+24     7.92724e+24     9.78046e+24     1.07407e+25     1.11388e+25     1.12751e+25
10     0     1.8428e+24     5.01557e+24     7.9111e+24     9.78046e+24     1.07465e+25     1.11432e+25     1.12782e+25
11     0     1.89728e+24     5.01422e+24     7.76505e+24     9.46547e+24     1.02813e+25     1.06022e+25     1.07127e+25
12     0     1.94511e+24     5.0125e+24     7.64079e+24     9.46547e+24     1.03241e+25     1.06295e+25     1.07282e+25
13     0     1.98669e+24     5.00907e+24     7.53167e+24     9.02052e+24     9.70613e+24     9.96626e+24     1.00538e+25
14     0     2.02236e+24     5.00301e+24     7.43298e+24     9.02052e+24     9.73514e+24     9.98403e+24     1.00601e+25
15     0     2.05238e+24     4.99362e+24     7.34115e+24     8.67346e+24     9.26375e+24     9.47929e+24     9.54662e+24
16     0     2.07702e+24     4.98035e+24     7.25343e+24     8.67346e+24     9.28376e+24     9.48573e+24     9.54687e+24
17     0     2.09649e+24     4.96274e+24     7.16759e+24     8.37707e+24     8.89916e+24     9.07915e+24     9.13451e+24
18     0     2.11099e+24     4.94039e+24     7.08179e+24     8.37707e+24     8.913e+24     9.08695e+24     9.13691e+24
19     0     2.1207e+24     4.91296e+24     6.99447e+24     8.10197e+24     8.5606e+24     8.71509e+24     8.75991e+24
20     0     2.12581e+24     4.88013e+24     6.90431e+24     8.10197e+24     8.56968e+24     8.71946e+24     8.76168e+24
21     0     2.12649e+24     4.84167e+24     6.81018e+24     7.82819e+24     8.23915e+24     8.36829e+24     8.40621e+24
22     0     2.12292e+24     4.79737e+24     6.71117e+24     7.82819e+24     8.24471e+24     8.37713e+24     8.41329e+24
23     0     2.11531e+24     4.74709e+24     6.6065e+24     7.54188e+24     7.90875e+24     8.03222e+24     8.06504e+24
24     0     2.10384e+24     4.69079e+24     6.49562e+24     7.54188e+24     7.91155e+24     8.02168e+24     8.05083e+24
25     0     2.08876e+24     4.62846e+24     6.37812e+24     7.23404e+24     7.55785e+24     7.66233e+24     7.68899e+24
26     0     2.07029e+24     4.5602e+24     6.25379e+24     7.23404e+24     7.55851e+24     7.65305e+24     7.67793e+24
27     0     2.04868e+24     4.48617e+24     6.12259e+24     6.90003e+24     7.18803e+24     7.27612e+24     7.29849e+24
28     0     2.02421e+24     4.40662e+24     5.98464e+24     6.90003e+24     7.18711e+24     7.26849e+24     7.28788e+24
29     0     1.99714e+24     4.32188e+24     5.84022e+24     6.53924e+24     6.78828e+24     6.86095e+24     6.87912e+24
30     0     1.96778e+24     4.23232e+24     5.68978e+24     6.53924e+24     6.78625e+24     6.85279e+24     6.86945e+24
31     0     1.9364e+24     4.13841e+24     5.53386e+24     6.15454e+24     6.36757e+24     6.4281e+24     6.4414e+24
32     0     1.90331e+24     4.04062e+24     5.37312e+24     6.15454e+24     6.36487e+24     6.41873e+24     6.43116e+24
33     0     1.86881e+24     3.93949e+24     5.20833e+24     5.75159e+24     5.92919e+24     5.97935e+24     5.99099e+24
34     0     1.83317e+24     3.83558e+24     5.04027e+24     5.75159e+24     5.9262e+24     5.96774e+24     5.9766e+24
35     0     1.79669e+24     3.72946e+24     4.86981e+24     5.3378e+24     5.48372e+24     5.52321e+24     5.5318e+24
36     0     1.75962e+24     3.62168e+24     4.69781e+24     5.3378e+24     5.48072e+24     5.51154e+24     5.51776e+24
37     0     1.72222e+24     3.51281e+24     4.52513e+24     4.92141e+24     5.03564e+24     5.06638e+24     5.07219e+24
38     0     1.68473e+24     3.40337e+24     4.35259e+24     4.92141e+24     5.03292e+24     5.06463e+24     5.07025e+24
39     0     1.64735e+24     3.29388e+24     4.18101e+24     4.51048e+24     4.60797e+24     4.62849e+24     4.63243e+24
40     0     1.61028e+24     3.18481e+24     4.0111e+24     4.51048e+24     4.60537e+24     4.62681e+24     4.63044e+24
41     0     1.57369e+24     3.07658e+24     3.84357e+24     4.11225e+24     4.18513e+24     4.19967e+24     4.20248e+24
42     0     1.53775e+24     2.96959e+24     3.67902e+24     4.11225e+24     4.18301e+24     4.19742e+24     4.19976e+24
43     0     1.50257e+24     2.86418e+24     3.51799e+24     3.7326e+24     3.78695e+24     3.79694e+24     3.79873e+24
44     0     1.46827e+24     2.76065e+24     3.36093e+24     3.7326e+24     3.78526e+24     3.79469e+24     3.79612e+24
45     0     1.43495e+24     2.65924e+24     3.20825e+24     3.37592e+24     3.41491e+24     3.42202e+24     3.42311e+24
46     0     1.40267e+24     2.56018e+24     3.06026e+24     3.37592e+24     3.41363e+24     3.42011e+24     3.42102e+24
47     0     1.3715e+24     2.46363e+24     2.91721e+24     3.04505e+24     3.07246e+24     3.07705e+24     3.07776e+24
48     0     1.34148e+24     2.36972e+24     2.77928e+24     3.04505e+24     3.07153e+24     3.07529e+24     3.07584e+24
49     0     1.31265e+24     2.27855e+24     2.6466e+24     2.74148e+24     2.75989e+24     2.76262e+24     2.76297e+24
50     0     1.28501e+24     2.19019e+24     2.51926e+24     2.74148e+24     2.75925e+24     2.7617e+24     2.762e+24
51     0     1.25859e+24     2.10467e+24     2.39727e+24     2.46554e+24     2.47785e+24     2.47937e+24     2.47958e+24
52     0     1.23338e+24     2.022e+24     2.28063e+24     2.46554e+24     2.47741e+24     2.4788e+24     2.47893e+24
53     0     1.20937e+24     1.94219e+24     2.16929e+24     2.21665e+24     2.22416e+24     2.22488e+24     2.22497e+24
54     0     1.18655e+24     1.8652e+24     2.06318e+24     2.21665e+24     2.22389e+24     2.22472e+24     2.2248e+24
55     0     1.1649e+24     1.79099e+24     1.96219e+24     1.99363e+24     1.99802e+24     1.99865e+24     1.9987e+24
56     0     1.1444e+24     1.71951e+24     1.86621e+24     1.99363e+24     1.99786e+24     1.99821e+24     1.99824e+24
57     0     1.12501e+24     1.65069e+24     1.77509e+24     1.79482e+24     1.79725e+24     1.79752e+24     1.79753e+24
58     0     1.10672e+24     1.58446e+24     1.6887e+24     1.79482e+24     1.79716e+24     1.79731e+24     1.79732e+24
59     0     1.08948e+24     1.52073e+24     1.60686e+24     1.61837e+24     1.6195e+24     1.61961e+24     1.61962e+24
60     0     1.07328e+24     1.45943e+24     1.52941e+24     1.61837e+24     1.61946e+24     1.61953e+24     1.61953e+24
61     0     1.05806e+24     1.40047e+24     1.4562e+24     1.46226e+24     1.46277e+24     1.46281e+24     1.46281e+24
62     0     1.0438e+24     1.34375e+24     1.38705e+24     1.46226e+24     1.46275e+24     1.46278e+24     1.46278e+24
63     0     1.03046e+24     1.28918e+24     1.32178e+24     1.32452e+24     1.3247e+24     1.32471e+24     1.32471e+24
64     0     1.01801e+24     1.23669e+24     1.26023e+24     1.32452e+24     1.3247e+24     1.3247e+24     1.3247e+24
65     0     1.00641e+24     1.18616e+24     1.20224e+24     1.2032e+24     1.20325e+24     1.20325e+24     1.20325e+24
66     0     9.95635e+23     1.13752e+24     1.14764e+24     1.2032e+24     1.20325e+24     1.20325e+24     1.20325e+24
67     0     9.85647e+23     1.09068e+24     1.09628e+24     1.09648e+24     1.09649e+24     1.09649e+24     1.09649e+24
68     0     9.76415e+23     1.04555e+24     1.048e+24     1.09648e+24     1.09649e+24     1.09649e+24     1.09649e+24
69     0     9.67907e+23     1.00205e+24     1.00265e+24     1.00266e+24     1.00266e+24     1.00266e+24     1.00266e+24
70     2.70114e+25     2.79715e+25     2.79715e+25     2.79715e+25     1.00266e+24     1.00266e+24     1.00266e+24     1.00266e+24
