1     1.61805     1.17552e+25
1.1     1.62365     1.17959e+25
1.2     1.6018     1.16372e+25
1.3     1.60758     1.16791e+25
1.4     1.59515     1.15888e+25
1.5     1.57881     8.61884e+24
1.6     1.56727     8.55586e+24
1.7     1.54956     6.64826e+24
1.8     1.53742     6.59618e+24
1.9     1.51946     5.25617e+24
2     1.50593     5.20936e+24
2.1     1.48142     4.30614e+24
2.2     1.46031     4.24479e+24
2.3     1.4366     3.49818e+24
2.4     1.40957     3.43235e+24
2.5     1.36749     2.83654e+24
2.6     1.33419     2.76745e+24
2.7     1.29264     2.31516e+24
2.8     1.25425     2.2464e+24
2.9     1.20909     1.89087e+24
3     1.17536     1.83813e+24
3.1     1.12772     1.55451e+24
3.2     1.09658     1.51159e+24
3.3     1.07408     1.31555e+24
3.4     1.07319     1.31446e+24
3.5     1.06699     1.16928e+24
3.6     1.06633     1.16855e+24
3.7     1.06062     1.04623e+24
3.8     1.06012     1.04574e+24
3.9     1.05517     9.41908e+23
4     1.05473     9.41513e+23
4.1     1.05027     8.52414e+23
4.2     1.04982     8.52051e+23
4.3     1.04595     7.75087e+23
4.4     1.04626     7.75313e+23
4.5     1.04206     7.07713e+23
4.6     1.04231     7.07886e+23
4.7     1.03877     6.48763e+23
4.8     1.03898     6.48897e+23
4.9     1.03583     5.96761e+23
5     1.03592     5.9681e+23
5.1     1.03276     5.50392e+23
5.2     1.03289     5.50461e+23
5.3     1.0304     5.09275e+23
5.4     1.0305     5.09324e+23
5.5     1.02849     4.72544e+23
5.6     1.02851     4.72554e+23
5.7     1.02639     4.39326e+23
5.8     1.02646     4.39356e+23
5.9     1.02469     4.09421e+23
6     1.02473     4.09436e+23
6.1     1.02285     3.82199e+23
6.2     1.02286     3.82203e+23
6.3     1.02145     3.57552e+23
6.4     1.02143     3.57546e+23
6.5     1.02008     3.35032e+23
6.6     1.02014     3.35051e+23
6.7     1.01898     3.14478e+23
6.8     1.01901     3.14489e+23
6.9     1.01753     2.95493e+23
7     1.01746     2.95474e+23
7.1     1.01616     2.78029e+23
7.2     1.01618     2.78034e+23
7.3     1.01532     2.62049e+23
7.4     1.01536     2.6206e+23
7.5     1.01451     2.47274e+23
7.6     1.01456     2.47286e+23
7.7     1.01388     2.33619e+23
7.8     1.01379     2.33598e+23
7.9     1.01278     2.20833e+23
8     1.01274     2.20824e+23
8.1     1.01222     2.09052e+23
8.2     1.01223     2.09055e+23
8.3     1.01175     1.9809e+23
8.4     1.01176     1.98093e+23
8.5     1.01088     1.87783e+23
8.6     1.01088     1.87783e+23
8.7     1.00978     1.78108e+23
8.8     1.00978     1.78107e+23
8.9     1.00944     1.69183e+23
9     1.00945     1.69183e+23
9.1     1.00913     1.60818e+23
9.2     1.00907     1.60808e+23
9.3     1.0086     1.52932e+23
9.4     1.00862     1.52936e+23
9.5     1.00821     1.4554e+23
9.6     1.00819     1.45538e+23
9.7     1.00778     1.38579e+23
9.8     1.00779     1.38581e+23
9.9     1.0071     1.31988e+23
10     1.00711     1.3199e+23
11     1.0054     1.01988e+23
12     1.00533     1.0198e+23
13     1.00306     6.54054e+22
14     1.00303     6.54029e+22
15     1.00176     4.24594e+22
16     1.00173     4.24581e+22
17     1.00099     2.7277e+22
18     1.00097     2.72764e+22
19     1.00049     1.68941e+22
20     1.00048     1.68939e+22
21     1.00024     9.73301e+21
22     1.00024     9.73295e+21
23     1.0001     4.92455e+21
24     1.00009     4.92454e+21
25     1.00003     1.96141e+21
26     1.00003     1.96141e+21
27     1.00001     4.68027e+20
28     1     4.68027e+20
29     1     1.92631e+19
30     1     1.92631e+19
