1     0     0
1.1     0     0
1.2     0     0
1.3     2     1.82259e+31
1.4     7.42717     2.78782e+19
1.5     5.8903     3.19761e+19
1.6     6.65875     1.67821e+19
1.7     5.55254     1.93769e+19
1.8     6.00189     1.08438e+19
1.9     5.45495     1.29159e+19
2     5.6403     7.00142e+18
2.1     5.14256     8.31444e+18
2.2     5.3041     4.81872e+18
2.3     4.92274     5.63452e+18
2.4     5.00835     3.33149e+18
2.5     4.81371     3.97125e+18
2.6     4.70919     2.3535e+18
2.7     4.50903     2.74227e+18
2.8     4.57457     1.74702e+18
2.9     4.35492     1.99161e+18
3     4.38076     1.2978e+18
3.1     4.31124     1.50868e+18
3.2     4.26032     9.99905e+17
3.3     3.96352     1.0825e+18
3.4     4.11877     7.66114e+17
3.5     3.83509     8.24706e+17
3.6     3.91914     5.86439e+17
3.7     3.83515     6.57487e+17
3.8     3.86126     4.69516e+17
3.9     3.78325     5.22883e+17
4     3.64442     3.63438e+17
4.1     3.66766     4.12806e+17
4.2     3.56898     3.06081e+17
4.3     3.57313     3.38346e+17
4.4     3.5271     2.4716e+17
4.5     3.46171     2.70985e+17
4.6     3.43473     2.01627e+17
4.7     3.3652     2.19507e+17
4.8     3.2667     2.30198e+17
4.9     3.17967     1.74085e+17
5     3.09249     1.82436e+17
5.1     3.16109     1.46236e+17
5.2     3.10775     1.54538e+17
5.3     3.24749     1.27727e+17
5.4     3.09633     1.30608e+17
5.5     3.16342     1.06386e+17
5.6     2.97887     1.07213e+17
5.7     3.16694     9.15494e+16
5.8     2.96613     9.15827e+16
5.9     3.15191     7.87069e+16
6     3.11125     8.28273e+16
6.1     2.93122     6.3519e+16
6.2     2.83571     6.53967e+16
6.3     2.83917     5.36196e+16
6.4     2.87792     5.77477e+16
6.5     2.60938     4.31214e+16
6.6     2.61595     4.58597e+16
6.7     2.5171     3.65355e+16
6.8     2.54746     3.91678e+16
6.9     2.55684     3.27127e+16
7     2.61667     3.54132e+16
7.1     2.61664     2.96081e+16
7.2     2.61795     3.12937e+16
7.3     2.57809     2.58812e+16
7.4     2.60812     2.76246e+16
7.5     2.64189     2.36005e+16
7.6     2.55658     2.40674e+16
7.7     2.61025     2.08082e+16
7.8     2.59632     2.17861e+16
7.9     2.55268     1.82079e+16
8     2.67923     2.00942e+16
8.1     2.85704     1.82807e+16
8.2     2.52794     1.69901e+16
8.3     2.43803     1.40276e+16
8.4     2.44181     1.47427e+16
8.5     2.45965     1.27551e+16
8.6     2.43295     1.32268e+16
8.7     2.29586     1.07543e+16
8.8     2.22686     1.09256e+16
8.9     2.32252     9.84755e+15
9     2.13362     9.46733e+15
9.1     2.18651     8.40861e+15
9.2     2.21364     8.9014e+15
9.3     2.28052     7.96975e+15
9.4     2.30729     8.4245e+15
9.5     2.34896     7.4734e+15
9.6     2.33146     7.74408e+15
9.7     2.39051     6.93636e+15
9.8     2.40597     7.28299e+15
9.9     2.46642     6.53789e+15
10     2.47711     6.87694e+15
11     1.94233     3.21785e+15
12     2.08607     4.37384e+15
13     1.80655     1.40319e+15
14     1.89946     1.83287e+15
15     1.67744     6.71485e+14
16     1.74745     8.55865e+14
17     1.61966     3.5851e+14
18     1.64844     4.40838e+14
19     1.50423     1.94335e+14
20     1.53561     2.3718e+14
21     1.425     1.12108e+14
22     1.45555     1.35704e+14
23     1.37088     6.79297e+13
24     1.39617     8.13891e+13
25     1.29867     4.16434e+13
26     1.31967     4.94826e+13
27     1.25704     2.66564e+13
28     1.28336     3.16666e+13
29     1.20966     1.72592e+13
30     1.23269     2.03844e+13
31     1.17405     1.14239e+13
32     1.19213     1.34038e+13
33     1.14309     7.6631e+12
34     1.15799     8.95097e+12
35     1.11469     5.1856e+12
36     1.12662     6.03519e+12
37     1.09587     3.55322e+12
38     1.1086     4.13706e+12
39     1.07693     2.43768e+12
40     1.08669     2.83203e+12
41     1.06064     1.67412e+12
42     1.06855     1.94424e+12
43     1.04727     1.14801e+12
44     1.05392     1.33468e+12
45     1.03465     7.82017e+11
46     1.04056     9.11506e+11
47     1.02567     5.28764e+11
48     1.0301     6.18177e+11
49     1.01804     3.52612e+11
50     1.02144     4.14225e+11
51     1.01278     2.30943e+11
52     1.0155     2.73149e+11
53     1.0082     1.47324e+11
54     1.01006     1.75769e+11
55     1.00509     9.07991e+10
56     1.00633     1.09591e+11
57     1.00297     5.33719e+10
58     1.00385     6.54123e+10
59     1.00149     2.93629e+10
60     1.00191     3.67127e+10
61     1.00072     1.46832e+10
62     1.00097     1.88596e+10
63     1.00027     6.33688e+09
64     1.00038     8.44234e+09
65     1.00008     2.12733e+09
66     1.00012     2.97863e+09
67     1.00001     4.24921e+08
68     1.00002     6.30084e+08
69     1     1.4605e+07
70     1     1.4605e+07
