1     4.91016e+24     1.52133e+25     2.70821e+25     3.27162e+25     3.61493e+25     3.93839e+25     4.11864e+25     4.96998e+25     8.5134e+24
1.1     4.62754e+24     1.38358e+25     2.39503e+25     2.95843e+25     3.30175e+25     3.5612e+25     3.68354e+25     4.34072e+25     6.57179e+24
1.2     4.3907e+24     1.27232e+25     2.14816e+25     2.71156e+25     3.05487e+25     3.25422e+25     3.34386e+25     3.80498e+25     4.61118e+24
1.3     4.18947e+24     1.18053e+25     1.96225e+25     2.52565e+25     2.86897e+25     3.04247e+25     3.1098e+25     3.37832e+25     2.68524e+24
1.4     4.01641e+24     1.10349e+25     1.79402e+25     2.35742e+25     2.70074e+25     2.8301e+25     2.8793e+25     2.99325e+25     1.13949e+24
1.5     3.86604e+24     1.03789e+25     1.65411e+25     2.06593e+25     2.29543e+25     2.40017e+25     2.43744e+25     2.44481e+25     7.36872e+22
1.6     3.73419e+24     9.81331e+24     1.53598e+25     1.9478e+25     2.17729e+25     2.25782e+25     2.2862e+25     2.2862e+25     0
1.7     3.61765e+24     9.32054e+24     1.43493e+25     1.75261e+25     1.91376e+25     1.98051e+25     2.00276e+25     2.00276e+25     0
1.8     3.51391e+24     8.88724e+24     1.34754e+25     1.66522e+25     1.82637e+25     1.88001e+25     1.89743e+25     1.89743e+25     0
1.9     3.42098e+24     8.50315e+24     1.27123e+25     1.52009e+25     1.63466e+25     1.67968e+25     1.69408e+25     1.69408e+25     0
2     3.33728e+24     8.16027e+24     1.20403e+25     1.45289e+25     1.56746e+25     1.60426e+25     1.61579e+25     1.61579e+25     0
2.1     3.26149e+24     7.85222e+24     1.14442e+25     1.34445e+25     1.43054e+25     1.46104e+25     1.4705e+25     1.4705e+25     0
2.2     3.19257e+24     7.57389e+24     1.09118e+25     1.29122e+25     1.3773e+25     1.40558e+25     1.4134e+25     1.4134e+25     0
2.3     3.12964e+24     7.32114e+24     1.04336e+25     1.20742e+25     1.2739e+25     1.29604e+25     1.30264e+25     1.30264e+25     0
2.4     3.07195e+24     7.09055e+24     1.00016e+25     1.16423e+25     1.23071e+25     1.25148e+25     1.25694e+25     1.25694e+25     0
2.5     3.01891e+24     6.8793e+24     9.60964e+24     1.09772e+25     1.15078e+25     1.16765e+25     1.17234e+25     1.17234e+25     0
2.6     2.96997e+24     6.68502e+24     9.25232e+24     1.06199e+25     1.11505e+25     1.13057e+25     1.13462e+25     1.13462e+25     0
2.7     2.9247e+24     6.50571e+24     8.92529e+24     1.00805e+25     1.05051e+25     1.06331e+25     1.06668e+25     1.06668e+25     0
2.8     2.88271e+24     6.3397e+24     8.62489e+24     9.78013e+24     1.02047e+25     1.03229e+25     1.03523e+25     1.03523e+25     0
2.9     2.84368e+24     6.18554e+24     8.34799e+24     9.33475e+24     9.68107e+24     9.78024e+24     9.80528e+24     9.80528e+24     0
3     2.80732e+24     6.04199e+24     8.09197e+24     9.07873e+24     9.42505e+24     9.51852e+24     9.54063e+24     9.54063e+24     0
3.1     2.77338e+24     5.90798e+24     7.85457e+24     8.70535e+24     8.98965e+24     9.06767e+24     9.08661e+24     9.08661e+24     0
