100000 7.01061e-27  5.64186e-30 0 1.7358e-17  1.7358e-17 7.06024e-18
94378.8 6.97116e-27  5.95203e-30 0 1.80823e-17  1.80823e-17 7.39194e-18
89073.5 6.93172e-27  6.27914e-30 0 1.88318e-17  1.88318e-17 7.73815e-18
84066.5 6.89227e-27  6.6241e-30 0 1.96071e-17  1.96071e-17 8.09943e-18
79341 6.85282e-27  6.98788e-30 0 2.04085e-17  2.04085e-17 8.47632e-18
74881 6.81338e-27  7.37149e-30 0 2.12364e-17  2.12364e-17 8.86943e-18
70671.8 6.77393e-27  7.77601e-30 0 2.20912e-17  2.20912e-17 9.27934e-18
66699.2 6.73449e-27  8.20256e-30 0 2.29732e-17  2.29732e-17 9.70676e-18
62949.9 6.69504e-27  8.65234e-30 0 2.38826e-17  2.38826e-17 1.01522e-17
59411.3 6.65559e-27  9.1266e-30 0 2.48198e-17  2.48198e-17 1.06164e-17
56071.7 6.61615e-27  9.62666e-30 0 2.57848e-17  2.57848e-17 1.11001e-17
52919.8 6.5767e-27  1.01539e-29 0 2.67776e-17  2.67776e-17 1.16038e-17
49945.1 6.53726e-27  1.07098e-29 0 2.77983e-17  2.77983e-17 1.21284e-17
47137.5 6.49781e-27  1.12959e-29 0 2.88467e-17  2.88467e-17 1.26744e-17
44487.8 6.45837e-27  1.19139e-29 0 2.99226e-17  2.99226e-17 1.32428e-17
41987.1 6.41892e-27  1.25653e-29 0 3.10258e-17  3.10258e-17 1.38343e-17
39626.9 6.37947e-27  1.32521e-29 0 3.21557e-17  3.21557e-17 1.44495e-17
37399.4 6.34003e-27  1.39762e-29 0 3.33118e-17  3.33118e-17 1.50894e-17
35297.1 6.30058e-27  1.47394e-29 0 3.44934e-17  3.44934e-17 1.57546e-17
33312.9 6.26114e-27  1.55441e-29 0 3.56996e-17  3.56996e-17 1.64461e-17
31440.4 6.22169e-27  1.63923e-29 0 3.69294e-17  3.69294e-17 1.71645e-17
29673 6.18224e-27  1.72863e-29 0 3.81816e-17  3.81816e-17 1.7911e-17
28005 6.1428e-27  1.82287e-29 0 3.94547e-17  3.94547e-17 1.86859e-17
26430.8 6.10335e-27  1.92221e-29 0 4.07473e-17  4.07473e-17 1.94906e-17
24945.1 6.06391e-27  2.02691e-29 0 4.20574e-17  4.20574e-17 2.03259e-17
23542.9 6.02446e-27  2.13727e-29 0 4.3383e-17  4.3383e-17 2.11924e-17
22219.5 5.98502e-27  2.25358e-29 0 4.47218e-17  4.47218e-17 2.20911e-17
20970.5 5.94557e-27  2.37616e-29 0 4.60714e-17  4.60714e-17 2.30231e-17
19791.7 5.90612e-27  2.50536e-29 0 4.74288e-17  4.74288e-17 2.39891e-17
18679.1 5.86668e-27  2.64151e-29 0 4.87964e-17  4.87964e-17 2.49902e-17
17629.1 5.82723e-27  2.78499e-29 0 5.01597e-17  5.01597e-17 2.60271e-17
16638.2 5.78779e-27  2.93619e-29 0 5.15208e-17  5.15208e-17 2.7101e-17
15702.9 5.74834e-27  3.09553e-29 0 5.28757e-17  5.28757e-17 2.82122e-17
14820.2 5.70889e-27  3.26342e-29 0 5.422e-17  5.422e-17 2.93625e-17
13987.1 5.66945e-27  3.44034e-29 0 5.55491e-17  5.55491e-17 3.05525e-17
13200.9 5.63e-27  3.62675e-29 0 5.6858e-17  5.6858e-17 3.17827e-17
12458.8 5.59056e-27  3.82317e-29 0 5.81415e-17  5.81415e-17 3.3055e-17
11758.5 5.55111e-27  4.03011e-29 0 5.9394e-17  5.9394e-17 3.43686e-17
11097.5 5.51167e-27  4.24814e-29 0 6.06095e-17  6.06095e-17 3.57263e-17
10473.7 5.47222e-27  4.47785e-29 0 6.17818e-17  6.17818e-17 3.7128e-17
9884.96 5.43277e-27  4.71985e-29 0 6.29043e-17  6.29043e-17 3.85742e-17
9329.3 5.39333e-27  4.97479e-29 0 6.39703e-17  6.39703e-17 4.00667e-17
8804.88 5.35388e-27  5.24336e-29 0 6.49726e-17  6.49726e-17 4.16059e-17
8309.94 5.31444e-27  5.52627e-29 0 6.5904e-17  6.5904e-17 4.3193e-17
7842.82 5.27499e-27  5.82427e-29 0 6.6757e-17  6.6757e-17 4.48284e-17
7401.96 5.23555e-27  6.13817e-29 0 6.7524e-17  6.7524e-17 4.65125e-17
6985.88 5.1961e-27  6.4688e-29 0 6.81971e-17  6.81971e-17 4.82473e-17
6593.19 5.15666e-27  6.81704e-29 0 6.87687e-17  6.87687e-17 5.0032e-17
6222.57 5.11721e-27  7.18381e-29 0 6.92311e-17  6.92311e-17 5.18683e-17
5872.79 5.07776e-27  7.57008e-29 0 6.95764e-17  6.95764e-17 5.37569e-17
5542.66 5.03832e-27  7.97688e-29 0 6.97974e-17  6.97974e-17 5.56986e-17
5231.1 4.99887e-27  8.40528e-29 0 6.98867e-17  6.98867e-17 5.76926e-17
4937.05 4.95943e-27  8.85642e-29 0 6.98376e-17  6.98376e-17 5.97409e-17
4659.53 4.91998e-27  9.33147e-29 0 6.96436e-17  6.96436e-17 6.18444e-17
4397.6 4.88054e-27  9.83169e-29 0 6.92991e-17  6.92991e-17 6.40024e-17
4150.4 4.84109e-27  1.03584e-28 0 6.87989e-17  6.87989e-17 6.62152e-17
3917.1 4.80165e-27  1.09129e-28 0 6.81387e-17  6.81387e-17 6.84847e-17
3696.91 4.7622e-27  1.14968e-28 0 6.73153e-17  6.73153e-17 7.08123e-17
3489.1 4.72276e-27  1.21115e-28 0 6.63263e-17  6.63263e-17 7.31922e-17
3292.97 4.68331e-27  1.27586e-28 0 6.51708e-17  6.51708e-17 7.56313e-17
3107.87 4.64387e-27  1.34399e-28 0 6.3849e-17  6.3849e-17 7.81262e-17
2933.17 4.60442e-27  1.4157e-28 0 6.23626e-17  6.23626e-17 8.06796e-17
2768.29 4.56498e-27  1.49118e-28 0 6.07149e-17  6.07149e-17 8.32893e-17
2612.68 4.52553e-27  1.57064e-28 0 5.89107e-17  5.89107e-17 8.59566e-17
2465.81 4.48609e-27  1.65427e-28 1.3855e-21 5.69567e-17  5.69581e-17 8.86807e-17
2327.2 4.44665e-27  1.74229e-28 1.16474e-21 5.48611e-17  5.48623e-17 9.14632e-17
2196.39 4.4072e-27  1.83492e-28 9.79156e-22 5.26342e-17  5.26352e-17 9.43031e-17
2072.92 4.36776e-27  1.9324e-28 8.23143e-22 5.02879e-17  5.02887e-17 9.71988e-17
1956.4 4.32831e-27  2.03499e-28 6.91987e-22 4.78357e-17  4.78364e-17 1.00152e-16
1846.42 4.28887e-27  2.14294e-28 5.8173e-22 4.52931e-17  4.52937e-17 1.03159e-16
1742.63 4.24943e-27  2.25653e-28 4.8904e-22 4.26768e-17  4.26773e-17 1.06225e-16
1644.68 4.20999e-27  2.37604e-28 4.11119e-22 4.00051e-17  4.00055e-17 1.09346e-16
1552.23 4.17054e-27  2.50178e-28 3.45613e-22 3.72973e-17  3.72977e-17 1.1252e-16
1464.97 4.1311e-27  2.63407e-28 2.90545e-22 3.45738e-17  3.45741e-17 1.15754e-16
1382.62 4.09166e-27  2.77324e-28 2.44251e-22 3.18555e-17  3.18557e-17 1.19035e-16
1304.9 4.05222e-27  2.91964e-28 2.05334e-22 2.91634e-17  2.91636e-17 1.22382e-16
1231.55 4.01278e-27  3.07364e-28 1.72617e-22 2.65186e-17  2.65188e-17 1.25766e-16
1162.32 3.97334e-27  3.23562e-28 1.45113e-22 2.39416e-17  2.39417e-17 1.29207e-16
1096.99 3.9339e-27  3.40599e-28 1.21991e-22 2.14519e-17  2.1452e-17 1.327e-16
1035.32 3.89446e-27  3.58517e-28 1.02554e-22 1.90676e-17  1.90677e-17 1.36245e-16
977.124 3.85502e-27  3.7736e-28 8.62136e-23 1.68052e-17  1.68053e-17 1.39838e-16
922.198 3.81558e-27  3.97176e-28 7.24767e-23 1.46789e-17  1.46789e-17 1.43472e-16
870.359 3.77614e-27  4.18013e-28 6.09287e-23 1.27003e-17  1.27003e-17 1.47159e-16
821.434 3.73671e-27  4.39922e-28 5.12206e-23 1.08783e-17  1.08783e-17 1.50889e-16
775.26 3.69727e-27  4.62957e-28 4.30594e-23 9.21889e-18  9.21893e-18 1.54669e-16
731.681 3.65784e-27  4.87175e-28 3.61985e-23 7.72488e-18  7.72492e-18 1.58486e-16
690.551 3.6184e-27  5.12634e-28 3.04309e-23 6.39602e-18  6.39606e-18 1.62346e-16
651.734 3.57897e-27  5.39396e-28 2.55822e-23 5.22907e-18  5.2291e-18 1.66245e-16
615.099 3.53954e-27  5.67526e-28 2.1506e-23 4.21802e-18  4.21804e-18 1.70184e-16
580.523 3.50011e-27  5.97093e-28 1.80794e-23 3.3544e-18  3.35442e-18 1.74153e-16
547.89 3.46068e-27  6.28166e-28 1.51987e-23 2.62771e-18  2.62772e-18 1.7816e-16
517.092 3.42125e-27  6.60821e-28 1.2777e-23 2.02584e-18  2.02585e-18 1.82201e-16
488.025 3.38183e-27  6.95136e-28 1.07412e-23 1.53563e-18  1.53564e-18 1.86273e-16
460.592 3.34241e-27  7.31192e-28 9.02976e-24 1.14337e-18  1.14338e-18 1.90382e-16
434.701 3.30299e-27  7.69075e-28 7.591e-24 8.35301e-19  8.35309e-19 1.94511e-16
410.266 3.26357e-27  8.08873e-28 6.38149e-24 5.98089e-19  5.98095e-19 1.98649e-16
387.204 3.22415e-27  8.50682e-28 5.3647e-24 4.19215e-19  4.19221e-19 2.02833e-16
365.438 3.18474e-27  8.94598e-28 4.50992e-24 2.87281e-19  2.87286e-19 2.07019e-16
344.896 3.14533e-27  9.40724e-28 3.79133e-24 1.92219e-19  1.92223e-19 2.11229e-16
325.509 3.10593e-27  9.89168e-28 3.18724e-24 1.25397e-19  1.254e-19 2.15456e-16
307.211 3.06652e-27  1.04004e-27 2.6794e-24 7.96396e-20  7.96422e-20 2.19698e-16
289.942 3.02713e-27  1.09346e-27 2.25248e-24 4.91618e-20  4.91641e-20 2.23932e-16
273.644 2.98773e-27  1.14955e-27 1.89358e-24 2.94479e-20  2.94498e-20 2.28193e-16
258.262 2.94834e-27  1.20843e-27 1.59187e-24 1.70855e-20  1.70871e-20 2.32447e-16
243.744 2.90896e-27  1.27025e-27 1.33823e-24 9.58362e-21  9.58496e-21 2.36702e-16
230.043 2.86958e-27  1.33513e-27 1.125e-24 5.18661e-21  5.18774e-21 2.40952e-16
217.112 2.83021e-27  1.40323e-27 9.4575e-25 2.7025e-21  2.70345e-21 2.45207e-16
204.907 2.79085e-27  1.4747e-27 7.9506e-25 1.35267e-21  1.35347e-21 2.49436e-16
193.389 2.75149e-27  1.54969e-27 6.68379e-25 6.48821e-22  6.49493e-22 2.53668e-16
182.518 2.71214e-27  1.62838e-27 5.61883e-25 2.97474e-22  2.9804e-22 2.57875e-16
172.259 2.6728e-27  1.71093e-27 4.72356e-25 1.3001e-22  1.30487e-22 2.62062e-16
162.576 2.63347e-27  1.79752e-27 3.97093e-25 5.40043e-23  5.44058e-23 2.66233e-16
153.437 2.59415e-27  1.88835e-27 3.33822e-25 2.12504e-23  2.15887e-23 2.70368e-16
144.812 2.55484e-27  1.9836e-27 2.80633e-25 7.89044e-24  8.17561e-24 2.74488e-16
136.672 2.51554e-27  2.08349e-27 2.35918e-25 2.7502e-24  2.99072e-24 2.78572e-16
128.989 2.47625e-27  2.18822e-27 1.98328e-25 8.92248e-25  1.09524e-24 2.8262e-16
121.738 2.43698e-27  2.29802e-27 1.66728e-25 2.6489e-25  4.36353e-25 2.86626e-16
114.895 2.39773e-27  2.41312e-27 1.40162e-25 6.9077e-26  2.1405e-25 2.90585e-16
108.437 2.35849e-27  2.53375e-27 1.17829e-25 1.41128e-26  1.36835e-25 2.94507e-16
102.341 2.31927e-27  2.66016e-27 9.90551e-26 1.48814e-27  1.05523e-25 2.98377e-16
96.5883 2.28007e-27  2.79262e-27 8.32722e-26 0  8.83449e-26 3.02199e-16
91.1589 2.24089e-27  2.93139e-27 7.00041e-26 0  7.51763e-26 3.05961e-16
86.0346 2.20173e-27  3.07675e-27 5.885e-26 0  6.41285e-26 3.09673e-16
81.1984 2.1626e-27  3.22899e-27 4.94731e-26 0  5.48647e-26 3.13323e-16
76.6341 2.1235e-27  3.38842e-27 4.15904e-26 0  4.71023e-26 3.16904e-16
72.3263 2.08442e-27  3.55534e-27 3.49636e-26 0  4.06033e-26 3.2042e-16
68.2607 2.04538e-27  3.73008e-27 2.93927e-26 0  3.51681e-26 3.23872e-16
64.4236 2.00637e-27  3.91297e-27 2.47094e-26 0  3.06287e-26 3.27256e-16
60.8022 1.9674e-27  4.10436e-27 2.07723e-26 0  2.68441e-26 3.30566e-16
57.3844 1.92847e-27  4.30462e-27 1.74626e-26 0  2.36957e-26 3.33807e-16
54.1587 1.88958e-27  4.5141e-27 1.46802e-26 0  2.10839e-26 3.36969e-16
51.1143 1.85074e-27  4.7332e-27 1.23411e-26 0  1.89251e-26 3.40058e-16
48.2411 1.81194e-27  4.96232e-27 1.03747e-26 0  1.7149e-26 3.43069e-16
45.5294 1.7732e-27  5.20186e-27 8.72169e-27 0  1.56968e-26 3.46003e-16
42.97 1.73452e-27  5.45225e-27 7.33202e-27 0  1.45188e-26 3.48858e-16
40.5546 1.6959e-27  5.71391e-27 6.16378e-27 0  1.35736e-26 3.51634e-16
38.2749 1.65735e-27  5.98731e-27 5.18167e-27 0  1.28263e-26 3.54329e-16
36.1234 1.61887e-27  6.27291e-27 4.35605e-27 0  1.22478e-26 3.56945e-16
34.0929 1.58047e-27  6.57117e-27 3.66198e-27 0  1.18136e-26 3.59481e-16
32.1764 1.54215e-27  6.88259e-27 3.0785e-27 0  1.15032e-26 3.61938e-16
30.3677 1.50392e-27  7.20766e-27 2.58799e-27 0  1.12996e-26 3.64315e-16
28.6607 1.46579e-27  7.54691e-27 2.17563e-27 0  1.11883e-26 3.66613e-16
27.0496 1.42776e-27  7.90086e-27 1.82898e-27 0  1.11576e-26 3.68834e-16
25.5291 1.38984e-27  8.27005e-27 1.53756e-27 0  1.11974e-26 3.70976e-16
24.094 1.35203e-27  8.65503e-27 1.29257e-27 0  1.12996e-26 3.73043e-16
22.7397 1.31436e-27  9.05636e-27 1.08662e-27 0  1.14573e-26 3.75034e-16
21.4614 1.27682e-27  9.47461e-27 9.13484e-28 0  1.16649e-26 3.76951e-16
